Question,label
"Which of these shapes has exactly one line of symmetry? 
 A y2018_grade4_q33_img_1.png 
 B y2018_grade4_q33_img_2.png 
 C y2018_grade4_q33_img_3.png 
 D y2018_grade4_q33_img_4.png 

",1
"Which of these is equivalent to $$ \frac{38]{100} $$ ? 
 A 0.038 
 B 0.38 
 C 38.0 
 D 380 

",1
"The value of the 6 in 56,273 is how many times the value of the 6 in 48,624? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",1
"An angle turns through $$ \frac{1}{4} $$ of a circle. What is the measure, in degrees, of the angle? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",1
"Ms. Curran wrote three clues about a shape, as shown in this box. 
Clues  2_1 It is a quadrilateral. 
 2_2 It has two right angles. 
 2_3 Two of its sides are parallel. 

Which of the following shapes matches all three clues? 
 A y2018_grade4_q39_img_1.png 
 B y2018_grade4_q39_img_2.png 
 C y2018_grade4_q39_img_3.png 
 D y2018_grade4_q39_img_4.png 

",1
"Kenji has 7 times as many baseball cards as Logan. Logan has 360 baseball cards. 
Which equation can be used to find n, the number of baseball cards Kenji has? 
 A $$ 7 \times n = 360 $$ 
 B $$ 7 + n = 360 $$ 
 C $$ 360 \times 7 = n $$ 
 D $$ 360 + 7 = n $$ 

",1
"What is the value of this expression? 
$$ 4 \times \left(10 − 2 \right) $$ 
 A 32 
 B 38 
 C 40 
 D 48 

",2
"Which of the following expressions is equivalent to this number? 
3,620,075 
 A $$ \left( 3 \times 100,000 \right) + \left( 6 \times 1,000 \right) + \left( 2 \times 100 \right) + \left( 7 \times 10 \right) + \left( 5 \times 1 \right) $$ 
 B $$ \left( 3 \times 100,000 \right) + \left( 6 \times 10,000 \right) + \left( 2 \times 1,000 \right) + \left( 7 \times 100 \right) + \left( 5 \times 10 \right) $$ 
 C $$ \left( 3 \times 1,000,000 \right) + \left( 6 \times 100,000 \right) + \left( 2 \times 10,000 \right) + \left( 7 \times 10 \right) + \left( 5 \times 1 \right) $$ 
 D $$ \left( 3 \times 1,000,000 \right) + \left( 6 \times 10,000 \right) + \left( 2 \times 1,000 \right) + \left( 7 \times 100 \right) + \left( 5 \times 10 \right) $$ 

",2
"Eberto wrote this expression in his notebook. 
$$ 10 \times 10 \times 10 \times 10 $$ 
Which of the following is equivalent to Eberto’s expression? 
 A $$ 3^10 $$ 
 B $$ 4^10 $$ 
 C $$ 10^3 $$ 
 D $$ 10^4 $$ 

",2
"The owner of a new store is printing 7,520 coupons. The coupons will be sent to 32 locations. Each location will receive the same number of coupons. What is the total number of coupons each location will receive? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",2
"This question has three parts. 
Ben walked a distance of 1.2 kilometers. Alice walked a distance of 0.85 kilometer. Walter walked a distance of 50 meters. 
Part A 
What is the distance, in meters, that Ben walked? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
How many more meters did Ben walk than Alice walked? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part C 
What is the total distance, in kilometers, that Ben, Alice, and Walter walked? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",2
"This figure is made up of two right rectangular prisms. 
y2018_grade5_q9_img_1.png 
What is the total volume, in cubic feet, of the figure? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",2
"Vegetables were planted in $$ \frac{1}{2} $$ of a garden. The section of the garden where vegetables were planted was divided into 3 equal parts: one for carrots, one for lettuce, and one for tomatoes. 
Which of the following models is shaded to represent the fraction of the garden where carrots were planted? 
y2018_grade5_q11_img_1.png 
 A y2018_grade5_q11_img_2.png 
 B y2018_grade5_q11_img_3.png 
 C y2018_grade5_q11_img_4.png 
 D y2018_grade5_q11_img_5.png 

",2
"Victor wants to estimate the sum of this expression. 
$$ 24.8 + 26.82 + 24.3 + 25.7 $$ 
Which of the following is closest in value to the sum? 
 A $$ 4 \times 20 $$ 
 B $$ 4 \times 25 $$ 
 C $$ 4 \times 30 $$ 
 D $$ 3 \times 25 $$ 

",2
"The owners of a melon farm recorded the weights of nine melons in a line plot, as shown. 
Melons y2018_grade5_q14_img_1.png 
When the owners record the weight of a tenth melon, the difference in weight between the heaviest and the lightest melons is $$ 2 \frac{3}{4} $$ pounds. Which of the following could be the weight of the tenth melon? 
 A $$ 2 \frac{1}{2} $$ pounds 
 B $$ 2 \frac{3}{4} $$ pounds 
 C $$ 7 \frac{1}{2} $$ pounds 
 D $$ 7 \frac{3}{4} $$ pounds 

",2
"Amanda bought 4 bags of potatoes at a market. Each bag of potatoes weighed 5.75 pounds. 
Which of the following expressions can be used to find the total weight, in pounds, of the bags of potatoes Amanda bought? 
 A $$ \left( 4 \times 5 \right) + \left( 0.7 + 0.05 \right) $$ 
 B $$ \left( 4 \times 5 \right) + \left( 4 \times 7 \right) + \left( 4 \times 0.5 \right) $$ 
 C $$ \left( 4 \times 50 \right) + \left( 4 \times 7 \right) + \left( 4 \times 0.5 \right) $$ 
 D $$ \left( 4 \times 5 \right) + \left( 4 \times 0.7 \right) + \left( 4 \times 0.05 \left) $$ 

",2
"The 7 children in a family equally shared 4 pizzas. All the pizzas were the same size. Which fraction represents the amount of pizza in each child’s share? 
 A $$ \frac{4}{7} $$ 
 B $$ \frac{7}{4} $$ 
 C $$ 1 \frac{3}{7} $$ 
 D $$ 1 \frac{4}{7} $$ 

",2
"There are 36 boxes of colored pencils in a supply closet. Each box has 144 colored pencils in it. 
What is the total number of colored pencils in the supply closet? 
 A 1,296 
 B 5,184 
 C 6,284 
 D 9,072 

",2
"This coordinate plane shows the location of the city hall. 
y2018_grade5_q22_img_1.png 
Which ordered pair represents the location on the coordinate plane of the city hall? 
 A $$ \left( 3, 4 \right) $$ 
 B $$ \left( 4, 3 \right) $$ 
 C $$ \left( 4, 0 \right) $$ 
 D $$ \left( 0, 3 \right) $$ 

",2
"This question has four parts. 
The floor of Sophia’s bathroom is in the shape of a rectangle. She covered the floor with square tiles, as shown. 
y2018_grade5_q25_img_1.png 
Part A 
What is the width, in feet, of the floor? 
Enter your answer in the space provided. 
Part B 
Write an equation that can be used to find s, the area in square feet of the floor. 
Enter your equation in the space provided. 
Part C 
Use your equation from Part B to find s, the area in square feet of the floor. Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part D 
Sophia bought a rug. The rug covers $$ \frac{2}{3} $$ of the floor. What is the area, in square feet, of the rug? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",2
"What is the value of this expression? 
$$ 6 \times \left( 11 − 8 \right) − 3 $$ 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",2
"Lina brought $10.00 to the fair. 
 2_1 She spent $2.59 for cotton candy. 
 2_2 She spent $3.49 for a toy. 

How much money did Lina have left? 
 A $3.92 
 B $4.02 
 C $4.92 
 D $5.02 

",2
"Which of the following statements is true? 
 A $$ \left( 25 \times 10 \right) − 15 $$ is 15 decreased by the product of 25 and 10. 
 B $$ 3 + \left( 19 − 10 \right) $$ is 3 more than the sum of 19 and 10. 
 C $$ 7 − \left( 18 + 38 \right) $$ is 7 less than the sum of 18 and 38. 
 D $$ \left( 24 \div 6 \right) \times 5 $$ is 5 times the quotient of 24 and 6. 

",2
"Which of the following is always true about an isosceles triangle? 
 A The sum of its angles is 100°. 
 B It cannot contain a right angle. 
 C Two of its sides must be congruent. 
 D All three of its angles must be congruent. 

",2
"A food company packages flavor cubes used for making soup. The flavor cubes are packaged in a box that is in the shape of a rectangular prism. 
 2_1 Each flavor cube has an edge length of 1 centimeter. 
 2_2 Each box holds exactly 2 layers of flavor cubes with no gaps or spaces. 
 2_3 Each layer in the box holds 9 flavor cubes. 

What is the volume of one box of flavor cubes? 
 A 12 cubic centimeters 
 B 13 cubic centimeters 
 C 18 cubic centimeters 
 D 19 cubic centimeters 

",2
"Camila created some ordered pairs from corresponding terms of two different patterns. Then she plotted the ordered pairs on a graph, as shown. 
y2018_grade5_q39_img_1.png 
Which of the following describes the relationship between the corresponding terms of the two patterns? 
 A Each x-value is five times the corresponding y-value. 
 B Each y-value is five times the corresponding x-value. 
 C Each x-value is twelve more than the corresponding y-value. 
 D Each y-value is twelve more than the corresponding x-value. 

",2
"Phil spent $$ \frac{2}{5} $$ of an hour riding his bicycle and $$ \frac{1}{3} $$ of an hour practicing the piano. What is the total amount of time, in hours, Phil spent riding his bicycle and practicing the piano? 
 A $$ \frac{3}{8} $$ 
 B $$ \frac{3}{15} $$ 
 C $$ \frac{8}{15} $$ 
 D $$ \frac{11}{15} $$ 

",2
"Bill’s flower garden has an area of 28 square feet. The rectangular garden is 7 feet long. What is the width of the garden? 
 A 4 feet 
 B 8 feet 
 C 21 feet 
 D 35 feet 

",3
"A freight train traveled 144 miles in 6 hours. At what rate, in miles per hour, did the train travel? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",3
"A student has $10. She will save $5 each week. The student wrote the expression shown to represent the amount of money she will have after w weeks. 
$$ 5w + 10 $$ 
Which of the following expressions is equivalent to the student’s expression for any value of w? 
 A $$ 15w $$ 
 B $$ 50w $$ 
 C $$ 5 \left( w + 2 \right) $$ 
 D $$ 5 \left( w + 10 \right) $$ 

",3
"What is the value of this expression when $$ g = 1.5 $$ ? 
$$ 5g^2 $$ 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",3
"A pumpkin patch has a width of 432 inches. What is the width of the pumpkin patch in yards? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",3
"What is the value of this expression? 
$$ − \left( −8 \right) $$ 
 A -8 
 B $$ - \frac{1}{8} $$ 
 C $$ \frac{1}{8} $$ 
 D 8 

",3
"Ms. Smith and Mr. Lin are both mathematics teachers. These graphs show the amounts of money Ms. Smith and Mr. Lin charge for different numbers of hours of tutoring. 
Ms. Smith’s
Tutoring Charges y2018_grade6_q11_img_1.png 
Mr. Lin’s
Tutoring Charges y2018_grade6_q11_img_2.png 
Based on the graphs, how much more does Ms. Smith charge for 6 hours of tutoring than Mr. Lin charges for 6 hours of tutoring? 
 A $50 
 B $60 
 C $180 
 D $240 

",3
"This question has four parts. 
These circle graphs represent the number of sixth-grade and seventh-grade students on academic teams at two middle schools. 
South
Middle School Students
on Academic Teams y2018_grade6_q12_img_1.png 
Jefferson
Middle School Students
on Academic Teams y2018_grade6_q12_img_2.png 
Part A 
Based on the data in the circle graph for South Middle School, what percent of students on academic teams are sixth-grade students? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
Based on the data in the circle graph for South Middle School, what is the total number of sixth-grade students on academic teams? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part C 
Based on the data in both circle graphs, which school has a greater number of sixth-grade students on academic teams? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part D 
This circle graph represents the number of male and female seventh-grade students on academic teams at Jefferson Middle School. 
Jefferson Middle School
Seventh-Grade Students
on Academic Teams y2018_grade6_q12_img_3.png 
Based on the data in the circle graph, what is the total number of seventh-grade female students on academic teams at Jefferson Middle School? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",3
"Wendy plotted points J and K on a coordinate plane, as shown. 
y2018_grade6_q18_img_1.png 
Wendy will plot point L so that when connected, points J, K, and L will form a right triangle. Which of the following could be the location of point L? 
 A $$ \left( −7, 1 \right) $$ 
 B $$ \left( −1, 7 \right) $$ 
 C $$ \left( 2, 4 \right) $$ 
 D $$ \left( 4, 2 \right) $$ 

",3
"Victoria scored a total of 9 points in the first basketball game of the season. She scored 5 points per game in each of the other x basketball games she played that season. 
Which of the following expressions represents the total number of points Victoria scored in the basketball games for the whole season? 
 A $$ 5x $$ 
 B $$ 14x $$ 
 C $$ 5 + 9x $$ 
 D $$ 9 + 5x $$ 

",3
"Ling earns $12 each time he shovels his neighbor’s driveway. He earned a total of $108 shoveling the driveway last winter. Which of the following equations could be used to find w, the number of times Ling shoveled his neighbor’s driveway last winter? 
 A $$ 108w = 12 $$ 
 B $$ 12w = 108 $$ 
 C $$ w + 12 = 108 $$ 
 D $$ 108 + w = 12 $$ 

",3
"Sophia mixed paint in a bucket. For every three cups of yellow paint she put in the bucket, she mixed in one cup of white paint. 
What is the ratio of yellow paint to white paint in Sophia’s mixture? 
 A 3:1 
 B 1:3 
 C 3:4 
 D 4:3 

",3
"A figure is built out of 9 cubes, as shown. 
y2018_grade6_q24_img_1.png 
The edge length of each cube is $$ \frac{1}{2} $$ foot. What is the volume of the figure? 
 A $$ 1 \frac{1}{8} $$ cubic feet 
 B $$ 2 \frac{1}{4} $$ cubic feet 
 C $$ 3 \frac{1}{2} $$ cubic feet 
 D $$ 4 \frac{1}{2} $$ cubic feet 

",3
"This question has three parts. 
At the grand opening of a store, the owner gave away stickers and T-shirts to some of the customers. 
 3_1 A total of 180 customers visited the store at the grand opening. 
 3_2 Every 10th customer received a free sticker. 
 3_3 Every 25th customer received a free T-shirt. 

Part A 
What is the total number of customers who received a free sticker? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
What is the total number of customers who received a free T-shirt? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part C 
What is the total number of customers who received both a free sticker and a free T-shirt? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",3
"Consider this inequality. 
$$ 2x + 5.5 < 20 $$ 
Select two values of x that would make the inequality true. 
 A $$ \frac{9}{4} $$ 
 B $$ \frac{19}{2} $$ 
 C 5 
 D 7.25 
 E 8.5 

",3
"Carmen’s living room floor has the shape and dimensions shown in this diagram. 
y2018_grade6_q27_img_1.png 
What is the area of Carmen’s living room floor? 
 A 234 square feet 
 B 252 square feet 
 C 330 square feet 
 D 378 square feet 

",3
"Ethan’s car can travel 30 miles per gallon of gasoline. Gasoline costs $4 per gallon, including tax. Ethan drove his car 180 miles on a trip. 
What was the total cost, in dollars, of the gasoline that the car used for Ethan’s trip? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",3
"Which of the following statements best describes the solution of this inequality? 
$$ x < 9 $$ 
 A There is no solution. 
 B There is exactly one solution. 
 C There are exactly eight solutions. 
 D There are infinitely many solutions. 

",3
"Ms. Ashley planned to stay at a hotel that charges $88 per night for a room and $20 per night in fees and taxes. She used this expression to calculate the total cost of staying in the hotel for n nights. 
$$ 88n + 20n $$ 
Which of the following expressions is equivalent to the expression that Ms. Ashley used? 
 A $$ 108n $$ 
 B $$ 108n^2 $$ 
 C $$ 108 + n $$ 
 D $$ 108 + n^2 $$ 

",3
"A bowl of punch is made by mixing 3 parts juice to 1 part soda. Which of the following statements about the punch is not true? 
 A Soda makes up $$ \frac{1}{4} $$ of the punch. 
 B Juice makes up $$ \frac{3}{4} $$ of the punch. 
 C The amount of soda in the punch is $$ \frac{1}{2} $$ the amount of juice in the punch. 
 D The amount of juice in the punch is 3 times the amount of soda in the punch. 

",3
"The scale on a map shows that 1 inch represents 18 miles. The distance on the map between Olivia’s town and her grandmother’s town is 4.5 inches. 
What is the actual distance between the two towns? 
 A 4 miles 
 B 22.5 miles 
 C 72.5 miles 
 D 81 miles 

",3
"Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?",0
"Weng earns $12 an hour for babysitting. Yesterday, she just did 50 minutes of babysitting. How much did she earn?",1
"Betty is saving money for a new wallet which costs $100. Betty has only half of the money she needs. Her parents decided to give her $15 for that purpose, and her grandparents twice as much as her parents. How much more money does Betty need to buy the wallet?",0
"Julie is reading a 120-page book. Yesterday, she was able to read 12 pages and today, she read twice as many pages as yesterday. If she wants to read half of the remaining pages tomorrow, how many pages should she read?",0
James writes a 3-page letter to 2 different friends twice a week.  How many pages does he write a year?,1
"Mark has a garden with flowers. He planted plants of three different colors in it. Ten of them are yellow, and there are 80% more of those in purple. There are only 25% as many green flowers as there are yellow and purple flowers. How many flowers does Mark have in his garden?",3
"Albert is wondering how much pizza he can eat in one day. He buys 2 large pizzas and 2 small pizzas. A large pizza has 16 slices and a small pizza has 8 slices. If he eats it all, how many pieces does he eat that day?",0
"Ken created a care package to send to his brother, who was away at boarding school.  Ken placed a box on a scale, and then he poured into the box enough jelly beans to bring the weight to 2 pounds.  Then, he added enough brownies to cause the weight to triple.  Next, he added another 2 pounds of jelly beans.  And finally, he added enough gummy worms to double the weight once again.  What was the final weight of the box of goodies, in pounds?",0
"Alexis is applying for a new job and bought a new set of business clothes to wear to the interview. She went to a department store with a budget of $200 and spent $30 on a button-up shirt, $46 on suit pants, $38 on a suit coat, $11 on socks, and $18 on a belt. She also purchased a pair of shoes, but lost the receipt for them. She has $16 left from her budget. How much did Alexis pay for the shoes?",0
"Tina makes $18.00 an hour.  If she works more than 8 hours per shift, she is eligible for overtime, which is paid by your hourly wage + 1/2 your hourly wage.  If she works 10 hours every day for 5 days, how much money does she make?",1
"40% of the mosquitos in Jack's area are infected with malaria. 20% of the mosquitos are infected with Zika virus. Without a vaccine, the chances of getting infected with either virus after getting bitten by an infected mosquito are 50%. Jack is taking an experimental malaria vaccine that reduces the chances of getting infected after getting bitten by 50%. If Jack gets bitten by a random mosquito, what is the percentage chance he catches either Zika virus or malaria?",3
"Alani earned $45 for 3 hours of baby-sitting. At the same rate, for how many hours would she need to baby-sit to earn $75?",0
"A chair costs 1/7 of the cost of a table. If a table costs $140, how much will it cost to buy a table and 4 chairs?",1
"James buys 200 lotto tickets for 2 dollars each.  Of those tickets 20% are winners.  80% of the winners are for 5 dollars. 1 ticket is the grand prize of $5,000.  The other tickets win an average of $10.  How much did he profit?",3
"Very early this morning, Elise left home in a cab headed for the hospital. Fortunately, the roads were clear, and the cab company only charged her a base price of $3, and $4 for every mile she traveled. If Elise paid a total of $23, how far is the hospital from her house?",0
"There are 43 students and 1720 apples. Each student has 9 Skittles. If the apples are divided equally among the students,how many does each student get?",2
Rebecca wants to split a collection of eggs into groups of 2. Rebecca has 16 eggs and 3 marbles. How many groups will be created?,0
"At the fair Kaleb bought 6 tickets. After riding the ferris wheel he had 3 tickets left. If each ticket cost 9 dollars, how much money did Kaleb spend riding the ferris wheel?",0
Dave was working as a sacker at a grocery store where he made six dollars an hour. On Monday he worked six hours and on Tuesday he worked two hours. How much money did Dave make in those two days?,0
"Daniel has 44 commemorative plates and 33 commemorative spoons. He wants to display them in groups throughout his house, each with the same combination of plates and spoons, with none left over. What is the greatest number of groups Daniel can display?",3
"A P.E. teacher needs to divide 14 male students and 7 female students into teams, each with the same combination of male students and female students and nobody left out. What is the greatest number of teams that can be formed?",3
"While sorting some buttons, Malia put 1 button in the first box, 3 buttons in the second box, 9 buttons in the third box, 27 buttons in the fourth box, and 81 buttons in the fifth box. If this pattern continues, how many buttons will Malia put in the sixth box?",0
Ava and Shannon are baking pies for a bake sale. Ava baked 14 apple pies and 8 blueberry pies. Shannon baked 12 apple pies and 4 blueberry pies. Who baked a higher ratio of apple pies to blueberry pies?,0
What is the value of $9^3 + 3(9^2) + 3(9) + 1$?,3
"In the geometric sequence with a first term of $6$ and a second term of $-6$, what is the $205^{th}$ term?",0
Find the area in square feet of a square with a perimeter of 32ft,0
Find the remainder when the sum \\[75+76+77+78+79+80+81+82\\]is divided by 16,1
"Abigail, Beatrice, and Carson combine their eggs to sell them at the market. If Abigail has 37 eggs, Beatrice has 49 eggs, and Carson has 14 eggs, and if eggs can only be sold in cartons of 12, how many eggs will be left over if all cartons are sold?",1
